date,close,high,low,open_price,volume
,ESSA.JK,ESSA.JK,ESSA.JK,ESSA.JK,ESSA.JK
2024-01-02,547.0982666015625,566.6374904087611,517.7894308907645,517.7894308907645,61182500
2024-01-03,551.9830932617188,556.8678993967782,537.3286748565404,547.0982871266593,32114000
2024-01-04,576.4071044921875,581.2919104624602,551.9830746408236,556.8678806110964,47173000
2024-01-05,556.8678588867188,576.4070820055509,551.9830531070106,576.4070820055509,27522900
2024-01-08,561.752685546875,571.5222974694293,547.0982676630434,556.8678795855978,17253200
2024-01-09,551.9830932617188,566.6375116668971,542.2134809915998,561.7527055318377,10147800
2024-01-10,556.8678588867188,576.4070820055509,547.0982473273026,556.8678588867188,24243700
2024-01-11,551.9830932617188,561.7527055318377,547.0982871266593,561.7527055318377,6798600
2024-01-12,591.0615844726562,591.0615844726562,556.8679390899406,556.8679390899406,84263000
2024-01-15,576.4071044921875,605.7159403138241,576.4071044921875,595.9463283732786,54285400
2024-01-16,576.4071044921875,586.1767164327331,566.6374925516419,581.2919104624602,35621900
2024-01-17,566.6375122070312,576.4071244864629,551.9830937878838,571.522318346747,42911500
2024-01-18,551.9830932617188,571.5223178019565,551.9830932617188,571.5223178019565,13013800
2024-01-19,576.4071044921875,576.4071044921875,551.9830746408236,556.8678806110964,29648800
2024-01-22,571.5223388671875,581.2919514973959,566.6375325520834,576.4071451822916,16644900
2024-01-23,556.8678588867188,581.2918877852591,547.0982473273026,576.4070820055509,23132100
2024-01-24,532.44384765625,561.7526833070527,532.44384765625,556.8678773652523,26300400
2024-01-25,522.6742553710938,542.2134798709477,517.7894492461303,532.4438676210207,27739900
2024-01-26,498.2502136230469,527.5590497185202,493.36540760713467,517.7894376866958,29425400
2024-01-29,503.135009765625,517.7894275257888,498.2502038455704,498.2502038455704,21546500
2024-01-30,488.4805908203125,508.019814453125,488.4805908203125,508.019814453125,35123100
2024-01-31,480.6649169921875,498.25021883336507,478.71099456538997,493.3654127663713,96375000
2024-02-01,498.2502136230469,508.01982565487134,482.61883437212776,482.61883437212776,46584400
2024-02-02,493.3653869628906,508.019804397432,488.4805811513769,503.1349985859182,16926700
2024-02-05,532.44384765625,542.2134595398509,493.36540012184633,498.2502060636468,88045000
2024-02-06,517.7894287109375,542.2134583671137,508.019816848467,532.4438465046433,46128900
2024-02-07,512.9046630859375,522.6742757161459,498.250244140625,517.7894694010416,29905300
2024-02-12,508.01983642578125,522.6742547842173,493.3654180673452,503.13503030630255,30076200
2024-02-13,512.9046630859375,517.7894694010416,503.13505045572913,512.9046630859375,13343700
2024-02-15,547.0982666015625,551.9830725533621,512.9046249389648,537.3286546979632,69918100
2024-02-16,532.44384765625,551.9830714234519,522.674235772649,547.0982654816513,25915800
2024-02-19,503.135009765625,537.3286512060073,503.135009765625,537.3286512060073,24617500
2024-02-20,503.135009765625,517.7894275257888,503.135009765625,508.01981568567965,23413300
2024-02-21,508.01983642578125,508.01983642578125,498.2502241868239,503.13503030630255,16990200
2024-02-22,508.01983642578125,522.6742547842173,503.13503030630255,508.01983642578125,19809800
2024-02-23,517.7894287109375,527.559040573408,512.9046227797022,512.9046227797022,20471200
2024-02-26,498.2502136230469,527.5590497185202,493.36540760713467,517.7894376866958,41976500
2024-02-27,498.2502136230469,508.01982565487134,493.36540760713467,503.1350196389591,15692000
2024-02-28,498.2502136230469,508.01982565487134,488.4806015912224,503.1350196389591,28643000
2024-02-29,503.135009765625,512.9046216057343,488.4805920054612,488.4805920054612,44303600
2024-03-01,498.2502136230469,512.9046316707835,498.2502136230469,508.01982565487134,13121300
2024-03-04,503.135009765625,508.01981568567965,498.2502038455704,503.135009765625,20025600
2024-03-05,517.7894287109375,522.6742346421728,508.019816848467,508.019816848467,31503500
2024-03-06,537.32861328125,556.8678355823863,522.6741965553977,522.6741965553977,86599800
2024-03-07,532.44384765625,556.8678773652523,532.44384765625,537.3286535980504,44195900
2024-03-08,527.55908203125,542.2135009765625,527.55908203125,532.4438883463541,17544800
2024-03-13,566.6375122070312,576.4071244864629,527.5590630893049,527.5590630893049,79260000
