date,close,high,low,open_price,volume
,TOWR.JK,TOWR.JK,TOWR.JK,TOWR.JK,TOWR.JK
2024-01-02,960.4807739257812,960.4807739257812,931.9516420269957,936.70649734346,17733400
2024-01-03,965.235595703125,974.7453060056189,950.9710302493843,960.4807405518781,13437300
2024-01-04,969.990478515625,979.5001890893076,960.4807679419424,965.2356232287838,10160300
2024-01-05,946.2162475585938,969.9905251354429,946.2162475585938,969.9905251354429,14726900
2024-01-08,927.1968383789062,946.2162607046274,922.4419827974759,946.2162607046274,14453400
2024-01-09,931.95166015625,941.461370974171,917.6870939293686,927.1968047472895,9143000
2024-01-10,908.1773681640625,936.7065001482739,908.1773681640625,931.9516448175721,18445900
2024-01-11,927.1968383789062,941.4614051231971,912.9322716346154,912.9322716346154,7950800
2024-01-12,931.95166015625,941.461370974171,917.6870939293686,936.7065155652106,7445100
2024-01-15,936.70654296875,936.70654296875,917.6871207764912,931.9516874206853,13200800
2024-01-16,908.1773681640625,936.7065001482739,908.1773681640625,936.7065001482739,24166600
2024-01-17,903.4224853515625,917.687050909745,893.9127749794408,908.1773405376233,15752100
2024-01-18,893.912841796875,917.6871195042387,889.1579862554023,903.4225528798205,15515500
2024-01-19,893.912841796875,908.1774084212932,889.1579862554023,893.912841796875,16876900
2024-01-22,908.1773681640625,912.9322234947645,898.6676575026587,903.4225128333607,6906000
2024-01-23,917.6870727539062,917.6870727539062,898.6676515569341,912.9322174546633,15991000
2024-01-24,917.6870727539062,931.9516386516353,908.1773621554202,917.6870727539062,15980700
2024-01-25,874.8934326171875,927.1968443497367,874.8934326171875,927.1968443497367,35275200
2024-01-26,870.1385498046875,889.1579716583419,851.1191279510332,874.8934052681011,58145500
2024-01-29,870.1385498046875,870.1385498046875,851.1191279510332,870.1385498046875,29395600
2024-01-30,832.0996704101562,870.1385124860491,832.0996704101562,865.3836572265625,50047400
2024-01-31,846.3642578125,851.1191131934692,817.8351255266854,832.0996916695927,88848900
2024-02-01,865.3836669921875,865.3836669921875,836.8545351133242,846.364245739612,44088700
2024-02-02,879.6482543945312,879.6482543945312,851.1191218195735,865.3836881070524,29157500
2024-02-05,860.6288452148438,879.6482672085419,851.1191342179947,879.6482672085419,17264500
2024-02-06,865.3836669921875,874.8933776184753,851.1191010527559,855.8739563658997,21029700
2024-02-07,836.8545532226562,870.1385411349211,836.8545532226562,870.1385411349211,23562300
2024-02-12,836.8545532226562,841.609408638694,822.5899869745429,836.8545532226562,32793600
